ResponseId,Perspective,Communication,Sex,Eng,Res,Question,VAS,Risk,Age,AgeZeroCenter
R_Y63ozub74gGSqaJ,General,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_1,0,Low Risk,36,-2.9311531841652325
R_Y63ozub74gGSqaJ,General,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_2,0.05,High Risk,36,-2.9311531841652325
R_Y63ozub74gGSqaJ,General,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_3,0,Minimal Risk,36,-2.9311531841652325
R_Y63ozub74gGSqaJ,General,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_4,0,High Risk,36,-2.9311531841652325
R_Y63ozub74gGSqaJ,General,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_5,0,High Risk,36,-2.9311531841652325
R_Y63ozub74gGSqaJ,General,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_6,0.07,Low Risk,36,-2.9311531841652325
R_Y63ozub74gGSqaJ,General,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_7,0,High Risk,36,-2.9311531841652325
R_Y63ozub74gGSqaJ,General,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_8,0,High Risk,36,-2.9311531841652325
R_Y63ozub74gGSqaJ,General,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_9,0.69,Minimal Risk,36,-2.9311531841652325
R_Y63ozub74gGSqaJ,General,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_10,0,High Risk,36,-2.9311531841652325
R_Y63ozub74gGSqaJ,General,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_11,0.96,Minimal Risk,36,-2.9311531841652325
R_Y63ozub74gGSqaJ,General,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_12,0,High Risk,36,-2.9311531841652325
R_Y63ozub74gGSqaJ,General,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_13,0.92,Minimal Risk,36,-2.9311531841652325
R_Y63ozub74gGSqaJ,General,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_14,0.94,Minimal Risk,36,-2.9311531841652325
R_Y63ozub74gGSqaJ,General,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_15,0,Minimal Risk,36,-2.9311531841652325
R_Y63ozub74gGSqaJ,General,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_16,0,Low Risk,36,-2.9311531841652325
R_Y63ozub74gGSqaJ,General,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_17,0,High Risk,36,-2.9311531841652325
R_Y63ozub74gGSqaJ,General,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_18,0.25,Low Risk,36,-2.9311531841652325
R_Y63ozub74gGSqaJ,General,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_19,0,Low Risk,36,-2.9311531841652325
R_Y63ozub74gGSqaJ,General,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_20,0,High Risk,36,-2.9311531841652325
R_Y63ozub74gGSqaJ,General,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_21,0,Low Risk,36,-2.9311531841652325
R_Y63ozub74gGSqaJ,General,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_22,0.72,High Risk,36,-2.9311531841652325
R_Y63ozub74gGSqaJ,General,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_23,0,High Risk,36,-2.9311531841652325
R_Y63ozub74gGSqaJ,General,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_24,1,Minimal Risk,36,-2.9311531841652325
R_Y63ozub74gGSqaJ,General,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_25,0.11,High Risk,36,-2.9311531841652325
R_Y63ozub74gGSqaJ,General,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_26,0,High Risk,36,-2.9311531841652325
R_Y63ozub74gGSqaJ,General,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_27,0.46,Low Risk,36,-2.9311531841652325
R_Y63ozub74gGSqaJ,General,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_28,0,High Risk,36,-2.9311531841652325
R_Y63ozub74gGSqaJ,General,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_29,0,High Risk,36,-2.9311531841652325
R_Y63ozub74gGSqaJ,General,Control,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_30,0,High Risk,36,-2.9311531841652325
R_Yccg4YOjMzUUipX,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_1,0,Low Risk,24,-14.931153184165233
R_Yccg4YOjMzUUipX,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_2,0,High Risk,24,-14.931153184165233
R_Yccg4YOjMzUUipX,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_3,0.49,Minimal Risk,24,-14.931153184165233
R_Yccg4YOjMzUUipX,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_4,0,High Risk,24,-14.931153184165233
R_Yccg4YOjMzUUipX,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_5,0.25,High Risk,24,-14.931153184165233
R_Yccg4YOjMzUUipX,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_6,0,Low Risk,24,-14.931153184165233
R_Yccg4YOjMzUUipX,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_7,0,High Risk,24,-14.931153184165233
R_Yccg4YOjMzUUipX,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_8,0.23,High Risk,24,-14.931153184165233
R_Yccg4YOjMzUUipX,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_9,0.05,Minimal Risk,24,-14.931153184165233
R_Yccg4YOjMzUUipX,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_10,0,High Risk,24,-14.931153184165233
R_Yccg4YOjMzUUipX,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_11,0.83,Minimal Risk,24,-14.931153184165233
R_Yccg4YOjMzUUipX,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_12,0.06,High Risk,24,-14.931153184165233
R_Yccg4YOjMzUUipX,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_13,0,Minimal Risk,24,-14.931153184165233
R_Yccg4YOjMzUUipX,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_14,0.13,Minimal Risk,24,-14.931153184165233
R_Yccg4YOjMzUUipX,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_15,0.47,Minimal Risk,24,-14.931153184165233
R_Yccg4YOjMzUUipX,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_16,0,Low Risk,24,-14.931153184165233
R_Yccg4YOjMzUUipX,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_17,0,High Risk,24,-14.931153184165233
R_Yccg4YOjMzUUipX,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_18,0,Low Risk,24,-14.931153184165233
R_Yccg4YOjMzUUipX,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_19,0,Low Risk,24,-14.931153184165233
R_Yccg4YOjMzUUipX,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_20,0,High Risk,24,-14.931153184165233
R_Yccg4YOjMzUUipX,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_21,0.43,Low Risk,24,-14.931153184165233
R_Yccg4YOjMzUUipX,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_22,0.49,High Risk,24,-14.931153184165233
R_Yccg4YOjMzUUipX,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_23,0,High Risk,24,-14.931153184165233
R_Yccg4YOjMzUUipX,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_24,0.67,Minimal Risk,24,-14.931153184165233
R_Yccg4YOjMzUUipX,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_25,0,High Risk,24,-14.931153184165233
R_Yccg4YOjMzUUipX,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_26,0.02,High Risk,24,-14.931153184165233
R_Yccg4YOjMzUUipX,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_27,0.06,Low Risk,24,-14.931153184165233
R_Yccg4YOjMzUUipX,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_28,0,High Risk,24,-14.931153184165233
R_Yccg4YOjMzUUipX,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_29,0,High Risk,24,-14.931153184165233
R_Yccg4YOjMzUUipX,General,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_30,0,High Risk,24,-14.931153184165233
R_YSU9qqFbG4F8s93,Personal,Personal Responsibility,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_1,0.06,Low Risk,18,-20.931153184165233
R_YSU9qqFbG4F8s93,Personal,Personal Responsibility,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_2,0.55,High Risk,18,-20.931153184165233
R_YSU9qqFbG4F8s93,Personal,Personal Responsibility,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_3,0.56,Minimal Risk,18,-20.931153184165233
R_YSU9qqFbG4F8s93,Personal,Personal Responsibility,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_4,0.11,High Risk,18,-20.931153184165233
R_YSU9qqFbG4F8s93,Personal,Personal Responsibility,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_5,0.11,High Risk,18,-20.931153184165233
R_YSU9qqFbG4F8s93,Personal,Personal Responsibility,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_6,0.45,Low Risk,18,-20.931153184165233
R_YSU9qqFbG4F8s93,Personal,Personal Responsibility,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_7,0.58,High Risk,18,-20.931153184165233
R_YSU9qqFbG4F8s93,Personal,Personal Responsibility,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_8,0.01,High Risk,18,-20.931153184165233
R_YSU9qqFbG4F8s93,Personal,Personal Responsibility,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_9,0.1,Minimal Risk,18,-20.931153184165233
R_YSU9qqFbG4F8s93,Personal,Personal Responsibility,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_10,1,High Risk,18,-20.931153184165233
R_YSU9qqFbG4F8s93,Personal,Personal Responsibility,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_11,0.78,Minimal Risk,18,-20.931153184165233
R_YSU9qqFbG4F8s93,Personal,Personal Responsibility,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_12,0.2,High Risk,18,-20.931153184165233
R_YSU9qqFbG4F8s93,Personal,Personal Responsibility,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_13,0.64,Minimal Risk,18,-20.931153184165233
R_YSU9qqFbG4F8s93,Personal,Personal Responsibility,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_14,0.2,Minimal Risk,18,-20.931153184165233
R_YSU9qqFbG4F8s93,Personal,Personal Responsibility,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_15,0.29,Minimal Risk,18,-20.931153184165233
R_YSU9qqFbG4F8s93,Personal,Personal Responsibility,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_16,0.12,Low Risk,18,-20.931153184165233
R_YSU9qqFbG4F8s93,Personal,Personal Responsibility,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_17,0.7,High Risk,18,-20.931153184165233
R_YSU9qqFbG4F8s93,Personal,Personal Responsibility,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_18,0.57,Low Risk,18,-20.931153184165233
R_YSU9qqFbG4F8s93,Personal,Personal Responsibility,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_19,0.19,Low Risk,18,-20.931153184165233
R_YSU9qqFbG4F8s93,Personal,Personal Responsibility,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_20,0.76,High Risk,18,-20.931153184165233
R_YSU9qqFbG4F8s93,Personal,Personal Responsibility,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_21,0.75,Low Risk,18,-20.931153184165233
R_YSU9qqFbG4F8s93,Personal,Personal Responsibility,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_22,0.77,High Risk,18,-20.931153184165233
R_YSU9qqFbG4F8s93,Personal,Personal Responsibility,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_23,0.09,High Risk,18,-20.931153184165233
R_YSU9qqFbG4F8s93,Personal,Personal Responsibility,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_24,0.65,Minimal Risk,18,-20.931153184165233
R_YSU9qqFbG4F8s93,Personal,Personal Responsibility,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_25,0.11,High Risk,18,-20.931153184165233
R_YSU9qqFbG4F8s93,Personal,Personal Responsibility,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_26,0.13,High Risk,18,-20.931153184165233
R_YSU9qqFbG4F8s93,Personal,Personal Responsibility,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_27,0.11,Low Risk,18,-20.931153184165233
R_YSU9qqFbG4F8s93,Personal,Personal Responsibility,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_28,0.81,High Risk,18,-20.931153184165233
R_YSU9qqFbG4F8s93,Personal,Personal Responsibility,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_29,0.65,High Risk,18,-20.931153184165233
R_YSU9qqFbG4F8s93,Personal,Personal Responsibility,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_30,0.82,High Risk,18,-20.931153184165233
R_yUgvgXnGBjdVlWF,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_1,0,Low Risk,59,20.068846815834767
R_yUgvgXnGBjdVlWF,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_2,0,High Risk,59,20.068846815834767
R_yUgvgXnGBjdVlWF,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_3,0.39,Minimal Risk,59,20.068846815834767
R_yUgvgXnGBjdVlWF,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_4,0,High Risk,59,20.068846815834767
R_yUgvgXnGBjdVlWF,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_5,0.09,High Risk,59,20.068846815834767
R_yUgvgXnGBjdVlWF,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_6,0,Low Risk,59,20.068846815834767
R_yUgvgXnGBjdVlWF,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_7,0,High Risk,59,20.068846815834767
R_yUgvgXnGBjdVlWF,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_8,0,High Risk,59,20.068846815834767
R_yUgvgXnGBjdVlWF,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_9,0.48,Minimal Risk,59,20.068846815834767
R_yUgvgXnGBjdVlWF,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_10,0,High Risk,59,20.068846815834767
R_yUgvgXnGBjdVlWF,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_11,0.64,Minimal Risk,59,20.068846815834767
R_yUgvgXnGBjdVlWF,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_12,0,High Risk,59,20.068846815834767
R_yUgvgXnGBjdVlWF,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_13,0,Minimal Risk,59,20.068846815834767
R_yUgvgXnGBjdVlWF,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_14,0,Minimal Risk,59,20.068846815834767
R_yUgvgXnGBjdVlWF,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_15,0.67,Minimal Risk,59,20.068846815834767
R_yUgvgXnGBjdVlWF,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_16,0,Low Risk,59,20.068846815834767
R_yUgvgXnGBjdVlWF,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_17,0,High Risk,59,20.068846815834767
R_yUgvgXnGBjdVlWF,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_18,0.01,Low Risk,59,20.068846815834767
R_yUgvgXnGBjdVlWF,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_19,0,Low Risk,59,20.068846815834767
R_yUgvgXnGBjdVlWF,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_20,0,High Risk,59,20.068846815834767
R_yUgvgXnGBjdVlWF,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_21,0,Low Risk,59,20.068846815834767
R_yUgvgXnGBjdVlWF,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_22,0.65,High Risk,59,20.068846815834767
R_yUgvgXnGBjdVlWF,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_23,0,High Risk,59,20.068846815834767
R_yUgvgXnGBjdVlWF,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_24,0.4,Minimal Risk,59,20.068846815834767
R_yUgvgXnGBjdVlWF,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_25,0,High Risk,59,20.068846815834767
R_yUgvgXnGBjdVlWF,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_26,0,High Risk,59,20.068846815834767
R_yUgvgXnGBjdVlWF,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_27,0.54,Low Risk,59,20.068846815834767
R_yUgvgXnGBjdVlWF,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_28,0,High Risk,59,20.068846815834767
R_yUgvgXnGBjdVlWF,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_29,0,High Risk,59,20.068846815834767
R_yUgvgXnGBjdVlWF,General,Personal Responsibility,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_30,0,High Risk,59,20.068846815834767
R_yUwYahaToLmLVRL,Personal,Personal Responsibility,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_1,0,Low Risk,43,4.0688468158347675
R_yUwYahaToLmLVRL,Personal,Personal Responsibility,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_2,0,High Risk,43,4.0688468158347675
R_yUwYahaToLmLVRL,Personal,Personal Responsibility,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_3,0,Minimal Risk,43,4.0688468158347675
R_yUwYahaToLmLVRL,Personal,Personal Responsibility,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_4,0,High Risk,43,4.0688468158347675
R_yUwYahaToLmLVRL,Personal,Personal Responsibility,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_5,0.18,High Risk,43,4.0688468158347675
R_yUwYahaToLmLVRL,Personal,Personal Responsibility,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_6,0,Low Risk,43,4.0688468158347675
R_yUwYahaToLmLVRL,Personal,Personal Responsibility,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_7,0,High Risk,43,4.0688468158347675
R_yUwYahaToLmLVRL,Personal,Personal Responsibility,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_8,0.48,High Risk,43,4.0688468158347675
R_yUwYahaToLmLVRL,Personal,Personal Responsibility,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_9,0,Minimal Risk,43,4.0688468158347675
R_yUwYahaToLmLVRL,Personal,Personal Responsibility,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_10,0,High Risk,43,4.0688468158347675
R_yUwYahaToLmLVRL,Personal,Personal Responsibility,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_11,0.26,Minimal Risk,43,4.0688468158347675
R_yUwYahaToLmLVRL,Personal,Personal Responsibility,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_12,0,High Risk,43,4.0688468158347675
R_yUwYahaToLmLVRL,Personal,Personal Responsibility,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_13,0,Minimal Risk,43,4.0688468158347675
R_yUwYahaToLmLVRL,Personal,Personal Responsibility,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_14,0,Minimal Risk,43,4.0688468158347675
R_yUwYahaToLmLVRL,Personal,Personal Responsibility,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_15,0,Minimal Risk,43,4.0688468158347675
R_yUwYahaToLmLVRL,Personal,Personal Responsibility,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_16,0,Low Risk,43,4.0688468158347675
R_yUwYahaToLmLVRL,Personal,Personal Responsibility,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_17,0,High Risk,43,4.0688468158347675
R_yUwYahaToLmLVRL,Personal,Personal Responsibility,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_18,0.5,Low Risk,43,4.0688468158347675
R_yUwYahaToLmLVRL,Personal,Personal Responsibility,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_19,0,Low Risk,43,4.0688468158347675
R_yUwYahaToLmLVRL,Personal,Personal Responsibility,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_20,0,High Risk,43,4.0688468158347675
R_yUwYahaToLmLVRL,Personal,Personal Responsibility,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_21,0.24,Low Risk,43,4.0688468158347675
R_yUwYahaToLmLVRL,Personal,Personal Responsibility,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_22,0.84,High Risk,43,4.0688468158347675
R_yUwYahaToLmLVRL,Personal,Personal Responsibility,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_23,0,High Risk,43,4.0688468158347675
R_yUwYahaToLmLVRL,Personal,Personal Responsibility,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_24,0,Minimal Risk,43,4.0688468158347675
R_yUwYahaToLmLVRL,Personal,Personal Responsibility,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_25,0,High Risk,43,4.0688468158347675
R_yUwYahaToLmLVRL,Personal,Personal Responsibility,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_26,0,High Risk,43,4.0688468158347675
R_yUwYahaToLmLVRL,Personal,Personal Responsibility,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_27,0,Low Risk,43,4.0688468158347675
R_yUwYahaToLmLVRL,Personal,Personal Responsibility,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_28,0,High Risk,43,4.0688468158347675
R_yUwYahaToLmLVRL,Personal,Personal Responsibility,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_29,0,High Risk,43,4.0688468158347675
R_yUwYahaToLmLVRL,Personal,Personal Responsibility,Male,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_30,0,High Risk,43,4.0688468158347675
R_z6F9QsYulKcfsOt,Personal,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_1,0.02,Low Risk,52,13.068846815834767
R_z6F9QsYulKcfsOt,Personal,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_2,0.03,High Risk,52,13.068846815834767
R_z6F9QsYulKcfsOt,Personal,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_3,0,Minimal Risk,52,13.068846815834767
R_z6F9QsYulKcfsOt,Personal,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_4,0.1,High Risk,52,13.068846815834767
R_z6F9QsYulKcfsOt,Personal,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_5,0.63,High Risk,52,13.068846815834767
R_z6F9QsYulKcfsOt,Personal,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_6,0.02,Low Risk,52,13.068846815834767
R_z6F9QsYulKcfsOt,Personal,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_7,0.01,High Risk,52,13.068846815834767
R_z6F9QsYulKcfsOt,Personal,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_8,0.04,High Risk,52,13.068846815834767
R_z6F9QsYulKcfsOt,Personal,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_9,0,Minimal Risk,52,13.068846815834767
R_z6F9QsYulKcfsOt,Personal,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_10,0,High Risk,52,13.068846815834767
R_z6F9QsYulKcfsOt,Personal,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_11,0.15,Minimal Risk,52,13.068846815834767
R_z6F9QsYulKcfsOt,Personal,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_12,0,High Risk,52,13.068846815834767
R_z6F9QsYulKcfsOt,Personal,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_13,0.25,Minimal Risk,52,13.068846815834767
R_z6F9QsYulKcfsOt,Personal,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_14,0.06,Minimal Risk,52,13.068846815834767
R_z6F9QsYulKcfsOt,Personal,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_15,0.14,Minimal Risk,52,13.068846815834767
R_z6F9QsYulKcfsOt,Personal,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_16,0.21,Low Risk,52,13.068846815834767
R_z6F9QsYulKcfsOt,Personal,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_17,0.05,High Risk,52,13.068846815834767
R_z6F9QsYulKcfsOt,Personal,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_18,0.21,Low Risk,52,13.068846815834767
R_z6F9QsYulKcfsOt,Personal,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_19,0.14,Low Risk,52,13.068846815834767
R_z6F9QsYulKcfsOt,Personal,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_20,0,High Risk,52,13.068846815834767
R_z6F9QsYulKcfsOt,Personal,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_21,0.08,Low Risk,52,13.068846815834767
R_z6F9QsYulKcfsOt,Personal,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_22,0.29,High Risk,52,13.068846815834767
R_z6F9QsYulKcfsOt,Personal,Imperative,Female,Yes.,United Kingdom of Great Britain and Northern Ireland,Question_23,0,High Risk,52,13.068846815834767
